execution_key	source_id	report_fqcn	runner	lane	variant_key	db_kind	infra_kind	execution_step	required	owner	optional_reason	review_at
v934|8:surefire|4:unit|4:unit|77:com.foggyframework.dataset.db.model.semantic.StrictBareDimensionRejectionTest	v934-src|116:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/StrictBareDimensionRejectionTest.java	com.foggyframework.dataset.db.model.semantic.StrictBareDimensionRejectionTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:failsafe|24:sqlite-broad-integration|12:sqlite-broad|79:com.foggyframework.dataset.db.model.semantic.TimeWindowExecutionIntegrationTest	v934-src|118:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/TimeWindowExecutionIntegrationTest.java	com.foggyframework.dataset.db.model.semantic.TimeWindowExecutionIntegrationTest	failsafe	sqlite-broad-integration	sqlite-broad	sqlite	sqlite	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|83:com.foggyframework.dataset.db.model.semantic.controller.NativeDatasetControllerTest	v934-src|122:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/controller/NativeDatasetControllerTest.java	com.foggyframework.dataset.db.model.semantic.controller.NativeDatasetControllerTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|90:com.foggyframework.dataset.db.model.semantic.controller.PivotOuterCacheAdminControllerTest	v934-src|129:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/controller/PivotOuterCacheAdminControllerTest.java	com.foggyframework.dataset.db.model.semantic.controller.PivotOuterCacheAdminControllerTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|100:com.foggyframework.dataset.db.model.semantic.controller.SemanticServiceV3TestControllerIsolationTest	v934-src|139:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/controller/SemanticServiceV3TestControllerIsolationTest.java	com.foggyframework.dataset.db.model.semantic.controller.SemanticServiceV3TestControllerIsolationTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|80:com.foggyframework.dataset.db.model.semantic.domain.SemanticOrderByShorthandTest	v934-src|119:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/domain/SemanticOrderByShorthandTest.java	com.foggyframework.dataset.db.model.semantic.domain.SemanticOrderByShorthandTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|78:com.foggyframework.dataset.db.model.semantic.domain.SemanticRequestContextTest	v934-src|117:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/domain/SemanticRequestContextTest.java	com.foggyframework.dataset.db.model.semantic.domain.SemanticRequestContextTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|77:com.foggyframework.dataset.db.model.semantic.domain.pivot.PivotMetricItemTest	v934-src|116:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/domain/pivot/PivotMetricItemTest.java	com.foggyframework.dataset.db.model.semantic.domain.pivot.PivotMetricItemTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|98:com.foggyframework.dataset.db.model.semantic.domain.pivot.PivotMetricItemTest$DeserializationTests	v934-src|116:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/domain/pivot/PivotMetricItemTest.java	com.foggyframework.dataset.db.model.semantic.domain.pivot.PivotMetricItemTest$DeserializationTests	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|93:com.foggyframework.dataset.db.model.semantic.domain.pivot.PivotMetricItemTest$ValidationTests	v934-src|116:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/domain/pivot/PivotMetricItemTest.java	com.foggyframework.dataset.db.model.semantic.domain.pivot.PivotMetricItemTest$ValidationTests	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|90:com.foggyframework.dataset.db.model.semantic.member.SyntheticMemberQueryModelLifecycleTest	v934-src|129:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/SyntheticMemberQueryModelLifecycleTest.java	com.foggyframework.dataset.db.model.semantic.member.SyntheticMemberQueryModelLifecycleTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|89:com.foggyframework.dataset.db.model.semantic.member.SyntheticMemberQueryModelResolverTest	v934-src|128:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/SyntheticMemberQueryModelResolverTest.java	com.foggyframework.dataset.db.model.semantic.member.SyntheticMemberQueryModelResolverTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|88:com.foggyframework.dataset.db.model.semantic.member.SyntheticMemberQueryModelRuntimeTest	v934-src|127:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/SyntheticMemberQueryModelRuntimeTest.java	com.foggyframework.dataset.db.model.semantic.member.SyntheticMemberQueryModelRuntimeTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|99:com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberInternalPatchStepTest	v934-src|138:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberInternalPatchStepTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberInternalPatchStepTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:failsafe|24:sqlite-broad-integration|12:sqlite-broad|103:com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest	v934-src|142:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberPermissionIntegrationTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest	failsafe	sqlite-broad-integration	sqlite-broad	sqlite	sqlite	2	true	foggy-dataset-model	none	none
v934|8:failsafe|24:sqlite-broad-integration|12:sqlite-broad|115:com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest$LoaderTests	v934-src|142:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberPermissionIntegrationTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest$LoaderTests	failsafe	sqlite-broad-integration	sqlite-broad	sqlite	sqlite	2	true	foggy-dataset-model	none	none
v934|8:failsafe|24:sqlite-broad-integration|12:sqlite-broad|121:com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest$MergeRuleE2ETests	v934-src|142:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberPermissionIntegrationTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest$MergeRuleE2ETests	failsafe	sqlite-broad-integration	sqlite-broad	sqlite	sqlite	2	true	foggy-dataset-model	none	none
v934|8:failsafe|24:sqlite-broad-integration|12:sqlite-broad|120:com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest$QueryFacadeTests	v934-src|142:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberPermissionIntegrationTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest$QueryFacadeTests	failsafe	sqlite-broad-integration	sqlite-broad	sqlite	sqlite	2	true	foggy-dataset-model	none	none
v934|8:failsafe|24:sqlite-broad-integration|12:sqlite-broad|117:com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest$RealDataTests	v934-src|142:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberPermissionIntegrationTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest$RealDataTests	failsafe	sqlite-broad-integration	sqlite-broad	sqlite	sqlite	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|100:com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionResolverTest	v934-src|139:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberPermissionResolverTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionResolverTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|83:com.foggyframework.dataset.db.model.semantic.permission.FieldPermissionResolverTest	v934-src|122:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/permission/FieldPermissionResolverTest.java	com.foggyframework.dataset.db.model.semantic.permission.FieldPermissionResolverTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|84:com.foggyframework.dataset.db.model.semantic.service.SemanticModelCatalogServiceTest	v934-src|123:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/service/SemanticModelCatalogServiceTest.java	com.foggyframework.dataset.db.model.semantic.service.SemanticModelCatalogServiceTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|92:com.foggyframework.dataset.db.model.semantic.service.impl.DictionaryDiscoveryServiceImplTest	v934-src|131:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/service/impl/DictionaryDiscoveryServiceImplTest.java	com.foggyframework.dataset.db.model.semantic.service.impl.DictionaryDiscoveryServiceImplTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|101:com.foggyframework.dataset.db.model.semantic.service.impl.SemanticQueryServiceV3ImplRawSqlRoutingTest	v934-src|140:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/service/impl/SemanticQueryServiceV3ImplRawSqlRoutingTest.java	com.foggyframework.dataset.db.model.semantic.service.impl.SemanticQueryServiceV3ImplRawSqlRoutingTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|78:com.foggyframework.dataset.db.model.semantic.support.DslCteAssemblySupportTest	v934-src|117:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/support/DslCteAssemblySupportTest.java	com.foggyframework.dataset.db.model.semantic.support.DslCteAssemblySupportTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|85:com.foggyframework.dataset.db.model.semantic.support.DslCtePlannerContractAdapterTest	v934-src|124:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/support/DslCtePlannerContractAdapterTest.java	com.foggyframework.dataset.db.model.semantic.support.DslCtePlannerContractAdapterTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|78:com.foggyframework.dataset.db.model.semantic.support.DslCtePlanningServiceTest	v934-src|117:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/support/DslCtePlanningServiceTest.java	com.foggyframework.dataset.db.model.semantic.support.DslCtePlanningServiceTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|89:com.foggyframework.dataset.db.model.semantic.support.RelationResultExpressionCompilerTest	v934-src|128:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/support/RelationResultExpressionCompilerTest.java	com.foggyframework.dataset.db.model.semantic.support.RelationResultExpressionCompilerTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|83:com.foggyframework.dataset.db.model.semantic.support.SemanticQueryPayloadMapperTest	v934-src|122:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/support/SemanticQueryPayloadMapperTest.java	com.foggyframework.dataset.db.model.semantic.support.SemanticQueryPayloadMapperTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|82:com.foggyframework.dataset.db.model.semantic.support.SemanticRequestNormalizerTest	v934-src|121:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/support/SemanticRequestNormalizerTest.java	com.foggyframework.dataset.db.model.semantic.support.SemanticRequestNormalizerTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|82:com.foggyframework.dataset.db.model.semantic.util.CaseInsensitiveFieldResolverTest	v934-src|121:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/util/CaseInsensitiveFieldResolverTest.java	com.foggyframework.dataset.db.model.semantic.util.CaseInsensitiveFieldResolverTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|63:com.foggyframework.dataset.db.model.service.QueryFacadeImplTest	v934-src|102:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/service/QueryFacadeImplTest.java	com.foggyframework.dataset.db.model.service.QueryFacadeImplTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|62:com.foggyframework.dataset.db.model.spi.QueryCacheProviderTest	v934-src|101:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/spi/QueryCacheProviderTest.java	com.foggyframework.dataset.db.model.spi.QueryCacheProviderTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|64:com.foggyframework.dataset.db.data.dll.OnDuplicateKeyBuilderTest	v934-src|97:foggy-dataset/src/test/java/com/foggyframework/dataset/db/data/dll/OnDuplicateKeyBuilderTest.java	com.foggyframework.dataset.db.data.dll.OnDuplicateKeyBuilderTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|60:com.foggyframework.dataset.db.data.dll.SqlTableRowEditorTest	v934-src|93:foggy-dataset/src/test/java/com/foggyframework/dataset/db/data/dll/SqlTableRowEditorTest.java	com.foggyframework.dataset.db.data.dll.SqlTableRowEditorTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|54:com.foggyframework.dataset.db.dialect.DateTruncateTest	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/DateTruncateTest.java	com.foggyframework.dataset.db.dialect.DateTruncateTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|72:com.foggyframework.dataset.db.dialect.DateTruncateTest$CrossDialectTests	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/DateTruncateTest.java	com.foggyframework.dataset.db.dialect.DateTruncateTest$CrossDialectTests	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|65:com.foggyframework.dataset.db.dialect.DateTruncateTest$MysqlTests	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/DateTruncateTest.java	com.foggyframework.dataset.db.dialect.DateTruncateTest$MysqlTests	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|68:com.foggyframework.dataset.db.dialect.DateTruncateTest$PostgresTests	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/DateTruncateTest.java	com.foggyframework.dataset.db.dialect.DateTruncateTest$PostgresTests	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|69:com.foggyframework.dataset.db.dialect.DateTruncateTest$SqlServerTests	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/DateTruncateTest.java	com.foggyframework.dataset.db.dialect.DateTruncateTest$SqlServerTests	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|66:com.foggyframework.dataset.db.dialect.DateTruncateTest$SqliteTests	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/DateTruncateTest.java	com.foggyframework.dataset.db.dialect.DateTruncateTest$SqliteTests	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|50:com.foggyframework.dataset.db.dialect.FDialectTest	v934-src|83:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/FDialectTest.java	com.foggyframework.dataset.db.dialect.FDialectTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|55:com.foggyframework.dataset.db.fsscript.SyncSqlTableTest	v934-src|88:foggy-dataset/src/test/java/com/foggyframework/dataset/db/fsscript/SyncSqlTableTest.java	com.foggyframework.dataset.db.fsscript.SyncSqlTableTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|55:com.foggyframework.dataset.db.table.dll.JdbcUpdaterTest	v934-src|88:foggy-dataset/src/test/java/com/foggyframework/dataset/db/table/dll/JdbcUpdaterTest.java	com.foggyframework.dataset.db.table.dll.JdbcUpdaterTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|58:com.foggyframework.dataset.db.table.dll.TableGeneratorTest	v934-src|91:foggy-dataset/src/test/java/com/foggyframework/dataset/db/table/dll/TableGeneratorTest.java	com.foggyframework.dataset.db.table.dll.TableGeneratorTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|54:com.foggyframework.dataset.db.utils.JdbcTableUtilsTest	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/utils/JdbcTableUtilsTest.java	com.foggyframework.dataset.db.utils.JdbcTableUtilsTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|51:com.foggyframework.dataset.fun.DatasetJdbcUtilsTest	v934-src|84:foggy-dataset/src/test/java/com/foggyframework/dataset/fun/DatasetJdbcUtilsTest.java	com.foggyframework.dataset.fun.DatasetJdbcUtilsTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|63:com.foggyframework.dataset.model.support.JdbcResultSetModelTest	v934-src|96:foggy-dataset/src/test/java/com/foggyframework/dataset/model/support/JdbcResultSetModelTest.java	com.foggyframework.dataset.model.support.JdbcResultSetModelTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|57:com.foggyframework.dataset.resultset.query.SqlLikeExpTest	v934-src|90:foggy-dataset/src/test/java/com/foggyframework/dataset/resultset/query/SqlLikeExpTest.java	com.foggyframework.dataset.resultset.query.SqlLikeExpTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|79:com.foggyframework.dataset.resultset.spring.BaseModelListResultSetExtractorTest	v934-src|112:foggy-dataset/src/test/java/com/foggyframework/dataset/resultset/spring/BaseModelListResultSetExtractorTest.java	com.foggyframework.dataset.resultset.spring.BaseModelListResultSetExtractorTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|74:com.foggyframework.dataset.resultset.spring.JavaColumnNameFixRowMapperTest	v934-src|107:foggy-dataset/src/test/java/com/foggyframework/dataset/resultset/spring/JavaColumnNameFixRowMapperTest.java	com.foggyframework.dataset.resultset.spring.JavaColumnNameFixRowMapperTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|63:com.foggyframework.dataset.table.curd.BugFixInsertUpdateMapTest	v934-src|96:foggy-dataset/src/test/java/com/foggyframework/dataset/table/curd/BugFixInsertUpdateMapTest.java	com.foggyframework.dataset.table.curd.BugFixInsertUpdateMapTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|47:com.foggyframework.dataset.utils.SqlInUtilsTest	v934-src|80:foggy-dataset/src/test/java/com/foggyframework/dataset/utils/SqlInUtilsTest.java	com.foggyframework.dataset.utils.SqlInUtilsTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset	none	none
v934|8:surefire|4:unit|4:unit|47:com.foggyframework.bundle.BundleLoadFailureTest	v934-src|81:foggy-fsscript/src/test/java/com/foggyframework/bundle/BundleLoadFailureTest.java	com.foggyframework.bundle.BundleLoadFailureTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|78:com.foggyframework.bundle.controller.BundleManagementControllerConditionalTest	v934-src|112:foggy-fsscript/src/test/java/com/foggyframework/bundle/controller/BundleManagementControllerConditionalTest.java	com.foggyframework.bundle.controller.BundleManagementControllerConditionalTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|67:com.foggyframework.bundle.controller.BundleManagementControllerTest	v934-src|101:foggy-fsscript/src/test/java/com/foggyframework/bundle/controller/BundleManagementControllerTest.java	com.foggyframework.bundle.controller.BundleManagementControllerTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|60:com.foggyframework.bundle.dynamic.DynamicBundleLifecycleTest	v934-src|94:foggy-fsscript/src/test/java/com/foggyframework/bundle/dynamic/DynamicBundleLifecycleTest.java	com.foggyframework.bundle.dynamic.DynamicBundleLifecycleTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|61:com.foggyframework.bundle.dynamic.DynamicBundleManagementTest	v934-src|95:foggy-fsscript/src/test/java/com/foggyframework/bundle/dynamic/DynamicBundleManagementTest.java	com.foggyframework.bundle.dynamic.DynamicBundleManagementTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|63:com.foggyframework.bundle.external.ExternalBundleDefinitionTest	v934-src|97:foggy-fsscript/src/test/java/com/foggyframework/bundle/external/ExternalBundleDefinitionTest.java	com.foggyframework.bundle.external.ExternalBundleDefinitionTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|59:com.foggyframework.bundle.external.ExternalBundleLoaderTest	v934-src|93:foggy-fsscript/src/test/java/com/foggyframework/bundle/external/ExternalBundleLoaderTest.java	com.foggyframework.bundle.external.ExternalBundleLoaderTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|63:com.foggyframework.bundle.external.ExternalBundlePropertiesTest	v934-src|97:foggy-fsscript/src/test/java/com/foggyframework/bundle/external/ExternalBundlePropertiesTest.java	com.foggyframework.bundle.external.ExternalBundlePropertiesTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|65:com.foggyframework.bundle.external.ExternalFileBundleResourceTest	v934-src|99:foggy-fsscript/src/test/java/com/foggyframework/bundle/external/ExternalFileBundleResourceTest.java	com.foggyframework.bundle.external.ExternalFileBundleResourceTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|57:com.foggyframework.bundle.external.ExternalFileBundleTest	v934-src|91:foggy-fsscript/src/test/java/com/foggyframework/bundle/external/ExternalFileBundleTest.java	com.foggyframework.bundle.external.ExternalFileBundleTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|66:com.foggyframework.bundle.lifecycle.BundleSourceCommitOrderingTest	v934-src|100:foggy-fsscript/src/test/java/com/foggyframework/bundle/lifecycle/BundleSourceCommitOrderingTest.java	com.foggyframework.bundle.lifecycle.BundleSourceCommitOrderingTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|55:com.foggyframework.bundle.namespace.NamespaceBundleTest	v934-src|89:foggy-fsscript/src/test/java/com/foggyframework/bundle/namespace/NamespaceBundleTest.java	com.foggyframework.bundle.namespace.NamespaceBundleTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|39:com.foggyframework.fsscript.BugFix1Test	v934-src|73:foggy-fsscript/src/test/java/com/foggyframework/fsscript/BugFix1Test.java	com.foggyframework.fsscript.BugFix1Test	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|51:com.foggyframework.fsscript.DefaultExpEvaluatorTest	v934-src|85:foggy-fsscript/src/test/java/com/foggyframework/fsscript/DefaultExpEvaluatorTest.java	com.foggyframework.fsscript.DefaultExpEvaluatorTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|54:com.foggyframework.fsscript.bugfix.FromBatchBugFixTest	v934-src|88:foggy-fsscript/src/test/java/com/foggyframework/fsscript/bugfix/FromBatchBugFixTest.java	com.foggyframework.fsscript.bugfix.FromBatchBugFixTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|50:com.foggyframework.fsscript.builtin.JsonGlobalTest	v934-src|84:foggy-fsscript/src/test/java/com/foggyframework/fsscript/builtin/JsonGlobalTest.java	com.foggyframework.fsscript.builtin.JsonGlobalTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|67:com.foggyframework.fsscript.closure.MethodFilterFsscriptClosureTest	v934-src|101:foggy-fsscript/src/test/java/com/foggyframework/fsscript/closure/MethodFilterFsscriptClosureTest.java	com.foggyframework.fsscript.closure.MethodFilterFsscriptClosureTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|67:com.foggyframework.fsscript.closure.file.FsscriptImportBoundaryTest	v934-src|101:foggy-fsscript/src/test/java/com/foggyframework/fsscript/closure/file/FsscriptImportBoundaryTest.java	com.foggyframework.fsscript.closure.file.FsscriptImportBoundaryTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|83:com.foggyframework.fsscript.closure.file.ResourceFsscriptClosureDefinitionSpaceTest	v934-src|117:foggy-fsscript/src/test/java/com/foggyframework/fsscript/closure/file/ResourceFsscriptClosureDefinitionSpaceTest.java	com.foggyframework.fsscript.closure.file.ResourceFsscriptClosureDefinitionSpaceTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|39:com.foggyframework.fsscript.exp.ASITest	v934-src|73:foggy-fsscript/src/test/java/com/foggyframework/fsscript/exp/ASITest.java	com.foggyframework.fsscript.exp.ASITest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
v934|8:surefire|4:unit|4:unit|54:com.foggyframework.fsscript.exp.ArithmeticOperatorTest	v934-src|88:foggy-fsscript/src/test/java/com/foggyframework/fsscript/exp/ArithmeticOperatorTest.java	com.foggyframework.fsscript.exp.ArithmeticOperatorTest	surefire	unit	unit	none	hermetic	2	true	foggy-fsscript	none	none
